Split,Filename_Removed,Reason
test,NZ_RRFW01000141.1.cleaned.fna,Mash_dist=0.0057 (Train vs Test)
test,NZ_RRGB01000190.1.cleaned.fna,Mash_dist=0.0156 (Train vs Test)
test,NZ_CM002260.1.cleaned.fna,Mash_dist=0.0467 (Train vs Test)
test,NZ_CP083702.1.cleaned.fna,Mash_dist=0.0491 (Train vs Test)
test,NZ_RRHB01000157.1.cleaned.fna,Mash_dist=0.0051 (Train vs Test)
test,NZ_CP139415.1.cleaned.fna,Mash_dist=0.0061 (Train vs Test)
test,NZ_CP148287.1.cleaned.fna,Mash_dist=0.0196 (Train vs Test)
test,NZ_SIPB01000004.1.cleaned.fna,Mash_dist=0.0480 (Train vs Test)
test,NZ_PP341405.1.cleaned.fna,Mash_dist=0.0220 (Train vs Test)
test,NZ_CP043514.1.cleaned.fna,Mash_dist=0.0386 (Train vs Test)
test,NZ_CP187515.1.cleaned.fna,Mash_dist=0.0312 (Train vs Test)
test,NZ_JANUNN010000004.1.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,NZ_CP020063.1.cleaned.fna,Mash_dist=0.0302 (Train vs Test)
test,NZ_CP110998.1.cleaned.fna,Mash_dist=0.0411 (Train vs Test)
test,NZ_CP122632.1.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,NZ_RRCV01000179.1.cleaned.fna,Mash_dist=0.0467 (Train vs Test)
test,NZ_CP079797.1.cleaned.fna,Mash_dist=0.0268 (Train vs Test)
test,NZ_CP116908.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP095834.1.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,NZ_QRAD01000124.1.cleaned.fna,Mash_dist=0.0297 (Train vs Test)
test,NZ_MF133495.1.cleaned.fna,Mash_dist=0.0340 (Train vs Test)
test,NZ_NTHV01000043.1.cleaned.fna,Mash_dist=0.0265 (Train vs Test)
test,NZ_CP083722.1.cleaned.fna,Mash_dist=0.0452 (Train vs Test)
test,NZ_CP093372.1.cleaned.fna,Mash_dist=0.0288 (Train vs Test)
test,NZ_CP042497.1.cleaned.fna,Mash_dist=0.0339 (Train vs Test)
test,NZ_VUJJ01000018.1.cleaned.fna,Mash_dist=0.0328 (Train vs Test)
test,NZ_MF175184.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_JARVWM010000004.1.cleaned.fna,Mash_dist=0.0316 (Train vs Test)
test,NZ_RROS01000133.1.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,NZ_CP028198.1.cleaned.fna,Mash_dist=0.0216 (Train vs Test)
test,NZ_JAPZDR010000004.1.cleaned.fna,Mash_dist=0.0479 (Train vs Test)
test,NZ_CP136362.1.cleaned.fna,Mash_dist=0.0075 (Train vs Test)
test,NZ_CP099773.1.cleaned.fna,Mash_dist=0.0214 (Train vs Test)
test,NZ_CP140266.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_RRJR01000182.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP117751.1.cleaned.fna,Mash_dist=0.0159 (Train vs Test)
test,NZ_CP098419.1.cleaned.fna,Mash_dist=0.0160 (Train vs Test)
test,NZ_CP123269.1.cleaned.fna,Mash_dist=0.0470 (Train vs Test)
test,NZ_CP087535.1.cleaned.fna,Mash_dist=0.0350 (Train vs Test)
test,NZ_CP027803.1.cleaned.fna,Mash_dist=0.0105 (Train vs Test)
test,NZ_CP017779.1.cleaned.fna,Mash_dist=0.0308 (Train vs Test)
test,NZ_CP147134.1.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,NZ_CP048563.1.cleaned.fna,Mash_dist=0.0134 (Train vs Test)
test,NZ_CP166602.1.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,NZ_JBDYGA010000006.1.cleaned.fna,Mash_dist=0.0299 (Train vs Test)
test,NZ_CP067440.1.cleaned.fna,Mash_dist=0.0426 (Train vs Test)
test,NZ_CP069850.1.cleaned.fna,Mash_dist=0.0439 (Train vs Test)
test,NZ_CP109572.1.cleaned.fna,Mash_dist=0.0055 (Train vs Test)
test,NZ_CP159240.1.cleaned.fna,Mash_dist=0.0345 (Train vs Test)
test,NZ_CP132672.1.cleaned.fna,Mash_dist=0.0402 (Train vs Test)
test,NZ_CP077485.1.cleaned.fna,Mash_dist=0.0100 (Train vs Test)
test,NZ_CP138299.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP039163.1.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,NZ_AP027698.1.cleaned.fna,Mash_dist=0.0377 (Train vs Test)
test,NZ_CP074862.1.cleaned.fna,Mash_dist=0.0436 (Train vs Test)
test,NZ_CP074955.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP029060.1.cleaned.fna,Mash_dist=0.0398 (Train vs Test)
test,NZ_CP118018.1.cleaned.fna,Mash_dist=0.0011 (Train vs Test)
test,NZ_LR963123.1.cleaned.fna,Mash_dist=0.0004 (Train vs Test)
test,NZ_CP039949.1.cleaned.fna,Mash_dist=0.0496 (Train vs Test)
test,NZ_CP066460.1.cleaned.fna,Mash_dist=0.0379 (Train vs Test)
test,NZ_JAAOBA010000043.1.cleaned.fna,Mash_dist=0.0493 (Train vs Test)
test,NZ_MZ726787.1.cleaned.fna,Mash_dist=0.0421 (Train vs Test)
test,NZ_PXXP01000022.1.cleaned.fna,Mash_dist=0.0296 (Train vs Test)
test,NZ_CP129757.1.cleaned.fna,Mash_dist=0.0455 (Train vs Test)
test,NZ_CP083820.1.cleaned.fna,Mash_dist=0.0404 (Train vs Test)
test,NC_012151.1.cleaned.fna,Mash_dist=0.0156 (Train vs Test)
test,NZ_CP119684.1.cleaned.fna,Mash_dist=0.0011 (Train vs Test)
test,NZ_RBVK01000061.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_JAQFLT010000172.1.cleaned.fna,Mash_dist=0.0044 (Train vs Test)
test,NZ_JAQFLL010000220.1.cleaned.fna,Mash_dist=0.0411 (Train vs Test)
test,NZ_CP107167.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP011638.1.cleaned.fna,Mash_dist=0.0311 (Train vs Test)
test,NZ_CP127969.1.cleaned.fna,Mash_dist=0.0420 (Train vs Test)
test,NZ_CP143751.1.cleaned.fna,Mash_dist=0.0074 (Train vs Test)
test,NZ_CP045608.2.cleaned.fna,Mash_dist=0.0482 (Train vs Test)
test,NZ_CP010712.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP026712.1.cleaned.fna,Mash_dist=0.0021 (Train vs Test)
test,NZ_CP015914.1.cleaned.fna,Mash_dist=0.0439 (Train vs Test)
test,NZ_CP142058.1.cleaned.fna,Mash_dist=0.0482 (Train vs Test)
test,NZ_CP089404.1.cleaned.fna,Mash_dist=0.0059 (Train vs Test)
test,NZ_CP092443.1.cleaned.fna,Mash_dist=0.0452 (Train vs Test)
test,NZ_OP290546.1.cleaned.fna,Mash_dist=0.0432 (Train vs Test)
test,NZ_CP034576.2.cleaned.fna,Mash_dist=0.0450 (Train vs Test)
test,NZ_JBDYJL010000019.1.cleaned.fna,Mash_dist=0.0227 (Train vs Test)
test,NZ_QXXP01000153.1.cleaned.fna,Mash_dist=0.0462 (Train vs Test)
test,NZ_MT077881.1.cleaned.fna,Mash_dist=0.0283 (Train vs Test)
test,NZ_CP034567.1.cleaned.fna,Mash_dist=0.0475 (Train vs Test)
test,NZ_CP074788.1.cleaned.fna,Mash_dist=0.0223 (Train vs Test)
test,NZ_CP008719.1.cleaned.fna,Mash_dist=0.0004 (Train vs Test)
test,NZ_CM010405.1.cleaned.fna,Mash_dist=0.0153 (Train vs Test)
test,NZ_MT230247.1.cleaned.fna,Mash_dist=0.0378 (Train vs Test)
test,NZ_CP067415.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_CP084810.1.cleaned.fna,Mash_dist=0.0489 (Train vs Test)
test,NZ_PQ284030.1.cleaned.fna,Mash_dist=0.0308 (Train vs Test)
test,NZ_CP010216.1.cleaned.fna,Mash_dist=0.0003 (Train vs Test)
test,NZ_CP117800.1.cleaned.fna,Mash_dist=0.0454 (Train vs Test)
test,NZ_KY463454.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_JAMRYU010000178.1.cleaned.fna,Mash_dist=0.0266 (Train vs Test)
test,NZ_LR135375.1.cleaned.fna,Mash_dist=0.0335 (Train vs Test)
test,NZ_CP136848.1.cleaned.fna,Mash_dist=0.0004 (Train vs Test)
test,NZ_CP116580.1.cleaned.fna,Mash_dist=0.0007 (Train vs Test)
test,NZ_CP192742.1.cleaned.fna,Mash_dist=0.0043 (Train vs Test)
test,NZ_CP061667.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP162485.1.cleaned.fna,Mash_dist=0.0172 (Train vs Test)
test,NZ_CP144727.1.cleaned.fna,Mash_dist=0.0442 (Train vs Test)
test,NZ_QXGQ01000062.1.cleaned.fna,Mash_dist=0.0155 (Train vs Test)
test,NC_022355.1.cleaned.fna,Mash_dist=0.0187 (Train vs Test)
test,NZ_CP096188.1.cleaned.fna,Mash_dist=0.0496 (Train vs Test)
test,NZ_PRDB01000031.1.cleaned.fna,Mash_dist=0.0460 (Train vs Test)
test,NZ_CP123571.1.cleaned.fna,Mash_dist=0.0240 (Train vs Test)
test,NZ_JAQFKQ010000857.1.cleaned.fna,Mash_dist=0.0325 (Train vs Test)
test,NZ_JBANRQ010000065.1.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,NZ_PP589750.1.cleaned.fna,Mash_dist=0.0462 (Train vs Test)
test,NZ_JAUAMQ010000015.1.cleaned.fna,Mash_dist=0.0251 (Train vs Test)
test,NZ_CP101271.1.cleaned.fna,Mash_dist=0.0318 (Train vs Test)
test,NZ_CM017256.1.cleaned.fna,Mash_dist=0.0477 (Train vs Test)
test,NZ_CP063348.1.cleaned.fna,Mash_dist=0.0367 (Train vs Test)
test,NZ_CP138837.1.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,NZ_CP014532.1.cleaned.fna,Mash_dist=0.0059 (Train vs Test)
test,NZ_AP023431.1.cleaned.fna,Mash_dist=0.0402 (Train vs Test)
test,NZ_CP103276.1.cleaned.fna,Mash_dist=0.0168 (Train vs Test)
test,NZ_CP169109.1.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,NZ_CP005700.1.cleaned.fna,Mash_dist=0.0460 (Train vs Test)
test,NZ_MZ156804.1.cleaned.fna,Mash_dist=0.0119 (Train vs Test)
test,NZ_LT994840.1.cleaned.fna,Mash_dist=0.0392 (Train vs Test)
test,NZ_RREB01000111.1.cleaned.fna,Mash_dist=0.0411 (Train vs Test)
test,NZ_OP378609.1.cleaned.fna,Mash_dist=0.0262 (Train vs Test)
test,NZ_OZ111316.1.cleaned.fna,Mash_dist=0.0390 (Train vs Test)
test,NZ_CP119115.1.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,NZ_CP098202.1.cleaned.fna,Mash_dist=0.0400 (Train vs Test)
test,NZ_CP185042.1.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,NZ_LOJQ01000131.1.cleaned.fna,Mash_dist=0.0493 (Train vs Test)
test,NZ_CP121097.1.cleaned.fna,Mash_dist=0.0007 (Train vs Test)
test,NZ_JACKZO010000442.1.cleaned.fna,Mash_dist=0.0367 (Train vs Test)
test,NZ_CP065876.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_JACGYS010000002.1.cleaned.fna,Mash_dist=0.0266 (Train vs Test)
test,NZ_CP086094.1.cleaned.fna,Mash_dist=0.0268 (Train vs Test)
test,NZ_CP124085.1.cleaned.fna,Mash_dist=0.0129 (Train vs Test)
test,NZ_OY754460.1.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,NZ_CP031090.1.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,NZ_SILC01000004.1.cleaned.fna,Mash_dist=0.0374 (Train vs Test)
test,NZ_CP091698.1.cleaned.fna,Mash_dist=0.0254 (Train vs Test)
test,NZ_CP043339.1.cleaned.fna,Mash_dist=0.0457 (Train vs Test)
test,NG_047632.1.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,NZ_KX434884.1.cleaned.fna,Mash_dist=0.0169 (Train vs Test)
test,NZ_JACGYE010000025.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_RRSI01000257.1.cleaned.fna,Mash_dist=0.0015 (Train vs Test)
test,NZ_CP079812.1.cleaned.fna,Mash_dist=0.0013 (Train vs Test)
test,NZ_LR890602.1.cleaned.fna,Mash_dist=0.0359 (Train vs Test)
test,NZ_CM017025.1.cleaned.fna,Mash_dist=0.0475 (Train vs Test)
test,NZ_AP018812.1.cleaned.fna,Mash_dist=0.0222 (Train vs Test)
test,NZ_CP075653.1.cleaned.fna,Mash_dist=0.0462 (Train vs Test)
test,NZ_CP153639.1.cleaned.fna,Mash_dist=0.0321 (Train vs Test)
test,NZ_MAOO01000066.1.cleaned.fna,Mash_dist=0.0372 (Train vs Test)
test,NZ_CP055303.1.cleaned.fna,Mash_dist=0.0442 (Train vs Test)
test,NZ_CP179587.1.cleaned.fna,Mash_dist=0.0333 (Train vs Test)
test,NZ_CP013784.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP098038.1.cleaned.fna,Mash_dist=0.0482 (Train vs Test)
test,NZ_RBVK01000027.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_JBNGNJ010000025.1.cleaned.fna,Mash_dist=0.0010 (Train vs Test)
test,NZ_CP137546.1.cleaned.fna,Mash_dist=0.0013 (Train vs Test)
test,NZ_CP168763.1.cleaned.fna,Mash_dist=0.0356 (Train vs Test)
test,NZ_CP040580.1.cleaned.fna,Mash_dist=0.0042 (Train vs Test)
test,NZ_MK125035.1.cleaned.fna,Mash_dist=0.0160 (Train vs Test)
test,NC_010855.1.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,NZ_JBFUPY010000031.1.cleaned.fna,Mash_dist=0.0450 (Train vs Test)
test,NZ_SINN01000003.1.cleaned.fna,Mash_dist=0.0334 (Train vs Test)
test,NZ_CP153794.1.cleaned.fna,Mash_dist=0.0320 (Train vs Test)
test,NZ_CP117634.1.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,NC_025144.1.cleaned.fna,Mash_dist=0.0249 (Train vs Test)
test,NZ_JRLA01000020.1.cleaned.fna,Mash_dist=0.0491 (Train vs Test)
test,NZ_KM377240.1.cleaned.fna,Mash_dist=0.0259 (Train vs Test)
test,NZ_CP006756.1.cleaned.fna,Mash_dist=0.0085 (Train vs Test)
test,NZ_CP086378.1.cleaned.fna,Mash_dist=0.0133 (Train vs Test)
test,NZ_CP060943.1.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,NZ_MG557995.1.cleaned.fna,Mash_dist=0.0279 (Train vs Test)
test,NZ_CP066549.1.cleaned.fna,Mash_dist=0.0444 (Train vs Test)
test,NZ_CP147367.1.cleaned.fna,Mash_dist=0.0056 (Train vs Test)
test,NZ_CP127001.1.cleaned.fna,Mash_dist=0.0454 (Train vs Test)
test,NZ_CP115993.1.cleaned.fna,Mash_dist=0.0212 (Train vs Test)
test,NZ_CP123641.1.cleaned.fna,Mash_dist=0.0394 (Train vs Test)
test,NZ_RRFV01000191.1.cleaned.fna,Mash_dist=0.0280 (Train vs Test)
test,NZ_CP074577.1.cleaned.fna,Mash_dist=0.0274 (Train vs Test)
test,NZ_CP069966.1.cleaned.fna,Mash_dist=0.0457 (Train vs Test)
test,NZ_CP179352.1.cleaned.fna,Mash_dist=0.0357 (Train vs Test)
test,NZ_JBDYEL010000033.1.cleaned.fna,Mash_dist=0.0496 (Train vs Test)
test,NZ_CP047339.1.cleaned.fna,Mash_dist=0.0462 (Train vs Test)
test,NZ_CP032502.2.cleaned.fna,Mash_dist=0.0197 (Train vs Test)
test,NZ_CP178224.1.cleaned.fna,Mash_dist=0.0019 (Train vs Test)
test,NZ_CP043303.1.cleaned.fna,Mash_dist=0.0293 (Train vs Test)
test,NZ_RRKO01000122.1.cleaned.fna,Mash_dist=0.0334 (Train vs Test)
test,NZ_CP136354.1.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,NZ_LLAG01000079.1.cleaned.fna,Mash_dist=0.0354 (Train vs Test)
test,NZ_RRNO01000154.1.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,NZ_CP169572.1.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,NZ_CP082048.1.cleaned.fna,Mash_dist=0.0396 (Train vs Test)
test,NZ_CP183243.1.cleaned.fna,Mash_dist=0.0113 (Train vs Test)
test,NZ_CP076833.1.cleaned.fna,Mash_dist=0.0402 (Train vs Test)
test,NZ_MW396862.1.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,NZ_CP180228.1.cleaned.fna,Mash_dist=0.0472 (Train vs Test)
test,NZ_CP129090.1.cleaned.fna,Mash_dist=0.0477 (Train vs Test)
test,NZ_CP181792.1.cleaned.fna,Mash_dist=0.0049 (Train vs Test)
test,NC_008564.1.cleaned.fna,Mash_dist=0.0085 (Train vs Test)
test,NZ_CP161074.1.cleaned.fna,Mash_dist=0.0043 (Train vs Test)
test,NZ_KX928752.1.cleaned.fna,Mash_dist=0.0486 (Train vs Test)
test,NZ_CP158504.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_JBHFKP010000003.1.cleaned.fna,Mash_dist=0.0475 (Train vs Test)
test,NZ_AP026894.1.cleaned.fna,Mash_dist=0.0413 (Train vs Test)
test,NZ_CP116048.1.cleaned.fna,Mash_dist=0.0342 (Train vs Test)
test,NZ_CP146657.1.cleaned.fna,Mash_dist=0.0433 (Train vs Test)
test,NZ_CP058319.1.cleaned.fna,Mash_dist=0.0400 (Train vs Test)
test,NC_010660.1.cleaned.fna,Mash_dist=0.0149 (Train vs Test)
test,NZ_CP033358.1.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,NZ_MN266872.1.cleaned.fna,Mash_dist=0.0233 (Train vs Test)
test,NZ_CP063036.1.cleaned.fna,Mash_dist=0.0430 (Train vs Test)
test,NZ_CP129358.1.cleaned.fna,Mash_dist=0.0495 (Train vs Test)
test,NC_008436.1.cleaned.fna,Mash_dist=0.0330 (Train vs Test)
test,NZ_PHSM01000031.1.cleaned.fna,Mash_dist=0.0123 (Train vs Test)
test,NZ_AP021992.1.cleaned.fna,Mash_dist=0.0225 (Train vs Test)
test,NZ_RRSI01000325.1.cleaned.fna,Mash_dist=0.0284 (Train vs Test)
test,NZ_CM017023.1.cleaned.fna,Mash_dist=0.0178 (Train vs Test)
test,NG_048086.1.cleaned.fna,Mash_dist=0.0097 (Train vs Test)
test,NZ_AP025902.1.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,NZ_JBLESU010000003.1.cleaned.fna,Mash_dist=0.0015 (Train vs Test)
test,NZ_CP185800.1.cleaned.fna,Mash_dist=0.0354 (Train vs Test)
test,NZ_CP161137.1.cleaned.fna,Mash_dist=0.0086 (Train vs Test)
test,NZ_CP187836.1.cleaned.fna,Mash_dist=0.0373 (Train vs Test)
test,NZ_MUMX01000094.1.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,NZ_RRFV01000197.1.cleaned.fna,Mash_dist=0.0350 (Train vs Test)
test,NZ_CP039450.1.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,NZ_CP162483.1.cleaned.fna,Mash_dist=0.0430 (Train vs Test)
test,NZ_OP242312.1.cleaned.fna,Mash_dist=0.0463 (Train vs Test)
test,NZ_JBLESH010000005.1.cleaned.fna,Mash_dist=0.0268 (Train vs Test)
test,NZ_CP161180.1.cleaned.fna,Mash_dist=0.0480 (Train vs Test)
test,NZ_CP100677.1.cleaned.fna,Mash_dist=0.0207 (Train vs Test)
test,NZ_LR890717.1.cleaned.fna,Mash_dist=0.0349 (Train vs Test)
test,NZ_CP191357.1.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,NZ_CP168441.1.cleaned.fna,Mash_dist=0.0423 (Train vs Test)
test,NZ_CP067248.1.cleaned.fna,Mash_dist=0.0407 (Train vs Test)
test,NZ_JADAIZ010000258.1.cleaned.fna,Mash_dist=0.0147 (Train vs Test)
test,NZ_CP117742.1.cleaned.fna,Mash_dist=0.0295 (Train vs Test)
test,NZ_CP062716.1.cleaned.fna,Mash_dist=0.0480 (Train vs Test)
test,NZ_CP097390.1.cleaned.fna,Mash_dist=0.0003 (Train vs Test)
test,NZ_CP048705.1.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,NZ_CP084781.1.cleaned.fna,Mash_dist=0.0449 (Train vs Test)
test,NZ_CP131595.1.cleaned.fna,Mash_dist=0.0374 (Train vs Test)
test,NZ_CP192803.1.cleaned.fna,Mash_dist=0.0467 (Train vs Test)
test,NZ_CP072575.1.cleaned.fna,Mash_dist=0.0227 (Train vs Test)
test,NZ_CP031720.1.cleaned.fna,Mash_dist=0.0326 (Train vs Test)
test,NZ_OQ282880.1.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,NZ_CP059289.1.cleaned.fna,Mash_dist=0.0369 (Train vs Test)
test,NZ_JACEHD010000005.1.cleaned.fna,Mash_dist=0.0092 (Train vs Test)
test,NZ_AP018394.1.cleaned.fna,Mash_dist=0.0419 (Train vs Test)
test,NZ_CP129777.1.cleaned.fna,Mash_dist=0.0284 (Train vs Test)
test,NZ_CP115008.1.cleaned.fna,Mash_dist=0.0013 (Train vs Test)
test,NZ_CP051519.1.cleaned.fna,Mash_dist=0.0125 (Train vs Test)
test,NZ_CP093969.1.cleaned.fna,Mash_dist=0.0347 (Train vs Test)
test,NZ_SINY01000002.1.cleaned.fna,Mash_dist=0.0438 (Train vs Test)
test,NZ_MW567497.1.cleaned.fna,Mash_dist=0.0336 (Train vs Test)
test,NZ_CP173440.1.cleaned.fna,Mash_dist=0.0186 (Train vs Test)
test,NZ_CP109084.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_RRTU01000263.1.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,NZ_CP108843.1.cleaned.fna,Mash_dist=0.0498 (Train vs Test)
test,NZ_JPGT01000132.1.cleaned.fna,Mash_dist=0.0442 (Train vs Test)
test,NZ_CP182267.1.cleaned.fna,Mash_dist=0.0496 (Train vs Test)
test,NZ_CP149314.1.cleaned.fna,Mash_dist=0.0132 (Train vs Test)
test,NZ_CP117992.1.cleaned.fna,Mash_dist=0.0007 (Train vs Test)
test,NZ_PV022904.1.cleaned.fna,Mash_dist=0.0495 (Train vs Test)
test,NZ_CP094556.1.cleaned.fna,Mash_dist=0.0335 (Train vs Test)
test,NZ_CP065597.1.cleaned.fna,Mash_dist=0.0439 (Train vs Test)
test,NZ_CP123562.1.cleaned.fna,Mash_dist=0.0003 (Train vs Test)
test,NZ_CP053082.1.cleaned.fna,Mash_dist=0.0356 (Train vs Test)
test,NZ_MF381175.1.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,NZ_CP066438.1.cleaned.fna,Mash_dist=0.0085 (Train vs Test)
test,NZ_OW848981.1.cleaned.fna,Mash_dist=0.0361 (Train vs Test)
test,NZ_OQ401026.1.cleaned.fna,Mash_dist=0.0136 (Train vs Test)
test,NZ_CP046519.1.cleaned.fna,Mash_dist=0.0009 (Train vs Test)
test,NZ_CP055365.1.cleaned.fna,Mash_dist=0.0465 (Train vs Test)
test,NC_013657.1.cleaned.fna,Mash_dist=0.0439 (Train vs Test)
test,NZ_CP087039.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP098759.1.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,NZ_JAAILH010000125.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_LKWL01000071.1.cleaned.fna,Mash_dist=0.0305 (Train vs Test)
test,NZ_MZ419555.1.cleaned.fna,Mash_dist=0.0335 (Train vs Test)
test,NZ_PGEH01000413.1.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,NZ_RRJY01000076.1.cleaned.fna,Mash_dist=0.0183 (Train vs Test)
test,NZ_CM009116.1.cleaned.fna,Mash_dist=0.0416 (Train vs Test)
test,NZ_ABACVG020000006.1.cleaned.fna,Mash_dist=0.0391 (Train vs Test)
test,NZ_JAUAMN010000008.1.cleaned.fna,Mash_dist=0.0042 (Train vs Test)
test,NZ_LKZP01000086.1.cleaned.fna,Mash_dist=0.0419 (Train vs Test)
test,NZ_CP117121.1.cleaned.fna,Mash_dist=0.0392 (Train vs Test)
test,NZ_CP074873.1.cleaned.fna,Mash_dist=0.0436 (Train vs Test)
test,NZ_AP022662.1.cleaned.fna,Mash_dist=0.0361 (Train vs Test)
test,NZ_CP046663.1.cleaned.fna,Mash_dist=0.0496 (Train vs Test)
test,NZ_SIQQ01000005.1.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,NZ_CP183204.1.cleaned.fna,Mash_dist=0.0441 (Train vs Test)
test,NZ_CP012932.1.cleaned.fna,Mash_dist=0.0011 (Train vs Test)
test,NZ_CP144230.1.cleaned.fna,Mash_dist=0.0366 (Train vs Test)
test,NZ_CP005786.1.cleaned.fna,Mash_dist=0.0255 (Train vs Test)
test,NZ_JBOKGN010000019.1.cleaned.fna,Mash_dist=0.0310 (Train vs Test)
test,NZ_CP097551.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP051655.1.cleaned.fna,Mash_dist=0.0258 (Train vs Test)
test,NZ_CP070555.1.cleaned.fna,Mash_dist=0.0168 (Train vs Test)
test,NZ_CP066477.1.cleaned.fna,Mash_dist=0.0078 (Train vs Test)
test,NZ_CP180494.1.cleaned.fna,Mash_dist=0.0281 (Train vs Test)
test,NZ_HG977523.1.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,NZ_CP130546.1.cleaned.fna,Mash_dist=0.0154 (Train vs Test)
test,NZ_JACEFM010000028.1.cleaned.fna,Mash_dist=0.0368 (Train vs Test)
test,NZ_CP148553.1.cleaned.fna,Mash_dist=0.0347 (Train vs Test)
test,NZ_CP031122.1.cleaned.fna,Mash_dist=0.0125 (Train vs Test)
test,NZ_MN433456.1.cleaned.fna,Mash_dist=0.0312 (Train vs Test)
test,NZ_CP086506.1.cleaned.fna,Mash_dist=0.0296 (Train vs Test)
test,NZ_CP066008.1.cleaned.fna,Mash_dist=0.0398 (Train vs Test)
test,NZ_CP152184.1.cleaned.fna,Mash_dist=0.0426 (Train vs Test)
test,NZ_CP184042.1.cleaned.fna,Mash_dist=0.0449 (Train vs Test)
test,NZ_CP117002.1.cleaned.fna,Mash_dist=0.0272 (Train vs Test)
test,NZ_CP086290.1.cleaned.fna,Mash_dist=0.0242 (Train vs Test)
test,NZ_CP032649.1.cleaned.fna,Mash_dist=0.0438 (Train vs Test)
test,NZ_CP128004.1.cleaned.fna,Mash_dist=0.0240 (Train vs Test)
test,NZ_CP130478.1.cleaned.fna,Mash_dist=0.0361 (Train vs Test)
test,NZ_MF978389.1.cleaned.fna,Mash_dist=0.0042 (Train vs Test)
test,NZ_CP093228.1.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,NZ_RHRR02000008.1.cleaned.fna,Mash_dist=0.0472 (Train vs Test)
test,NZ_CP118199.1.cleaned.fna,Mash_dist=0.0486 (Train vs Test)
test,NZ_LKWI01000159.1.cleaned.fna,Mash_dist=0.0285 (Train vs Test)
test,NZ_JBLSAE010000022.1.cleaned.fna,Mash_dist=0.0373 (Train vs Test)
